date,product_id,category,price,user_id,age,gender,location,number_of_reviews,average_rating,purchase_frequency,ad_spend,sales
2020-10-23,P297,Books,656.24,U368,57,Female,NV,15,1.3,9,515.7,862.86
2020-10-24,P298,Clothing,186.0,U27,48,Female,TX,26,4.1,3,80.83,4541.88
2020-10-25,P299,Books,101.16,U263,43,Female,NY,25,2.5,2,1505.11,3140.13
2020-10-26,P300,Electronics,531.26,U958,22,Female,NY,6,1.6,2,668.49,1130.47
2020-10-27,P301,Books,544.6,U376,27,Male,CA,16,1.5,3,1821.7,1180.18
2020-10-28,P302,Clothing,331.27,U928,44,Female,NV,49,3.6,4,886.31,3939.25
2020-10-29,P303,Clothing,579.35,U460,48,Male,WA,38,1.3,2,1120.26,3933.86
2020-10-30,P304,Clothing,90.64,U652,61,Female,TX,26,1.9,1,671.35,4065.12
2020-10-31,P305,Furniture,660.24,U772,52,Male,IL,34,2.7,5,1118.74,75.21
2020-11-01,P306,Clothing,573.77,U537,43,Female,TX,23,1.6,5,1238.26,1247.09
2020-11-02,P307,Furniture,911.12,U58,57,Female,NV,17,4.0,1,1196.17,4285.48
2020-11-03,P308,Furniture,455.06,U135,24,Female,NV,26,2.7,6,1317.1,4597.51
2020-11-04,P309,Furniture,329.94,U956,53,Female,OR,39,4.0,8,266.29,4139.44
2020-11-05,P310,Books,291.25,U56,45,Female,IL,31,3.5,1,347.73,4459.95
2020-11-06,P311,Clothing,40.36,U324,59,Male,NV,38,1.1,5,1206.39,4694.0
2020-11-07,P312,Books,657.37,U140,35,Female,TX,21,3.3,5,714.71,1045.87
2020-11-08,P313,Furniture,351.07,U666,28,Male,NV,47,4.8,8,952.93,612.3
2020-11-09,P314,Clothing,25.83,U806,38,Male,IL,32,3.2,2,1464.29,4911.29
2020-11-10,P315,Clothing,771.2,U430,35,Male,FL,13,1.1,6,1684.55,2229.02
2020-11-11,P316,Furniture,236.05,U313,28,Female,NY,28,1.4,2,315.03,594.77
2020-11-12,P317,Clothing,276.15,U335,61,Female,OR,25,4.3,7,706.36,4517.67
2020-11-13,P318,Books,347.69,U876,57,Male,NV,12,1.2,4,933.45,2141.2
2020-11-14,P319,Electronics,152.4,U167,49,Female,NY,42,4.5,8,245.34,3884.57
2020-11-15,P320,Clothing,440.27,U607,30,Female,WA,0,1.7,5,1041.14,572.75
2020-11-16,P321,Clothing,203.23,U76,56,Female,FL,39,1.5,3,521.86,762.33
2020-11-17,P322,Clothing,891.09,U65,44,Female,IL,18,3.4,1,798.96,1096.47
2020-11-18,P323,Books,234.3,U775,24,Female,CA,27,2.3,1,373.38,2936.36
2020-11-19,P324,Books,77.02,U237,30,Female,FL,40,1.9,5,949.78,3173.54
2020-11-20,P325,Furniture,946.54,U600,46,Female,IL,40,1.6,1,1047.62,3645.31
2020-11-21,P326,Furniture,975.38,U48,19,Male,OR,33,1.3,6,1016.73,1052.03
2020-11-22,P327,Electronics,745.43,U664,24,Female,FL,8,1.8,3,87.49,3663.76
2020-11-23,P328,Furniture,55.1,U402,32,Male,NV,37,1.2,1,832.28,455.92
2020-11-24,P329,Clothing,739.66,U842,58,Male,CA,5,4.5,3,717.51,1257.37
2020-11-25,P330,Clothing,902.22,U5,52,Male,IL,17,1.1,3,1168.57,55.71
2020-11-26,P331,Electronics,983.05,U139,38,Male,NY,33,2.2,5,1874.34,2307.92
2020-11-27,P332,Books,297.3,U315,23,Female,NV,35,3.0,6,213.85,53.35
2020-11-28,P333,Electronics,551.52,U242,39,Male,OR,31,2.4,5,1731.45,3555.41
2020-11-29,P334,Electronics,997.19,U126,44,Male,IL,1,1.7,8,1073.37,1565.41
2020-11-30,P335,Clothing,926.08,U930,37,Female,CA,10,2.4,8,1385.26,160.25
2020-12-01,P336,Clothing,119.05,U798,32,Male,TX,15,1.7,3,1915.8,2753.39
2020-12-02,P337,Books,709.76,U412,32,Female,IL,31,2.9,4,1779.55,307.23
2020-12-03,P338,Books,505.09,U783,41,Female,TX,24,2.5,9,1113.11,3883.34
2020-12-04,P339,Books,697.31,U208,27,Male,NY,22,4.5,5,205.52,4053.06
2020-12-05,P340,Clothing,92.77,U679,63,Female,NV,39,1.6,4,949.91,1273.09
2020-12-06,P341,Books,217.13,U320,49,Female,WA,38,4.0,9,1099.48,2856.75
2020-12-07,P342,Clothing,213.16,U976,38,Male,NY,45,2.7,5,1520.02,4423.81
2020-12-08,P343,Electronics,278.17,U365,32,Female,NV,22,3.1,8,1906.16,2611.51
2020-12-09,P344,Clothing,976.35,U303,21,Male,FL,25,1.5,2,718.79,1739.24
2020-12-10,P345,Furniture,880.68,U864,64,Male,OR,42,4.2,3,1258.05,808.99
2020-12-11,P346,Books,809.69,U155,21,Male,TX,19,2.9,7,162.31,269.1
2020-12-12,P347,Clothing,68.67,U775,45,Female,IL,15,2.9,8,1643.84,1422.92
2020-12-13,P348,Books,730.34,U273,41,Male,OR,19,4.0,9,225.5,1636.15
2020-12-14,P349,Books,763.11,U954,47,Female,FL,7,3.6,8,1253.53,366.68
2020-12-15,P350,Books,836.62,U312,37,Male,OR,24,2.0,2,432.59,2153.63
2020-12-16,P351,Electronics,495.83,U879,39,Female,TX,49,4.0,5,363.36,2092.74
2020-12-17,P352,Books,371.03,U19,42,Female,OR,32,4.6,2,726.2,1594.89
2020-12-18,P353,Electronics,488.73,U882,35,Female,FL,47,4.4,1,1876.72,2738.94
2020-12-19,P354,Electronics,612.73,U469,63,Female,CA,0,1.3,1,289.06,141.17
2020-12-20,P355,Clothing,607.48,U677,20,Female,CA,3,3.7,4,712.75,4347.77
2020-12-21,P356,Books,509.95,U528,33,Male,NY,32,2.8,3,1845.55,2715.23
2020-12-22,P357,Furniture,393.11,U810,43,Male,FL,9,3.5,2,709.26,4513.14
2020-12-23,P358,Furniture,755.72,U145,40,Female,IL,10,2.7,9,764.99,1351.49
2020-12-24,P359,Clothing,287.1,U158,35,Female,OR,20,2.0,4,1930.81,3117.92
2020-12-25,P360,Books,591.22,U675,64,Female,IL,37,2.5,9,783.7,4655.93
2020-12-26,P361,Electronics,590.25,U916,27,Male,CA,42,4.2,1,1753.37,4617.3
2020-12-27,P362,Electronics,406.07,U373,18,Female,TX,3,4.3,6,1719.55,4537.29
2020-12-28,P363,Furniture,943.75,U674,34,Male,NV,31,3.2,3,1114.45,59.48
2020-12-29,P364,Clothing,143.42,U325,18,Male,TX,43,4.7,5,886.2,2341.59
2020-12-30,P365,Furniture,885.62,U372,36,Female,WA,22,1.8,1,860.8,1018.59
2020-12-31,P366,Electronics,972.58,U87,35,Male,NV,23,3.4,4,1396.52,4997.82
2021-01-01,P367,Clothing,409.41,U811,54,Male,NV,28,2.5,8,663.02,2874.2
2021-01-02,P368,Books,647.41,U828,60,Female,IL,21,1.4,9,1972.52,4320.36
2021-01-03,P369,Books,186.78,U199,49,Female,OR,3,1.6,5,1273.97,39.12
2021-01-04,P370,Books,153.99,U45,18,Female,OR,14,3.5,2,437.52,370.35
2021-01-05,P371,Furniture,147.61,U265,54,Male,WA,25,4.5,4,1937.38,1800.29
2021-01-06,P372,Electronics,907.21,U466,63,Female,NV,45,3.5,3,672.37,4974.2
2021-01-07,P373,Clothing,594.57,U472,24,Male,TX,15,4.9,4,1861.4,2155.84
2021-01-08,P374,Clothing,195.88,U480,53,Male,IL,47,1.5,6,130.8,2772.87
2021-01-09,P375,Clothing,399.69,U918,22,Female,IL,16,3.5,3,276.44,4671.39
2021-01-10,P376,Clothing,64.46,U902,47,Male,NY,0,4.0,8,1363.38,1989.96
2021-01-11,P377,Books,220.62,U671,51,Male,IL,24,4.3,8,796.16,4613.63
2021-01-12,P378,Electronics,422.6,U812,34,Male,FL,20,3.0,2,650.91,1579.09
2021-01-13,P379,Furniture,404.44,U307,23,Male,CA,13,2.1,5,660.07,30.44
2021-01-14,P380,Books,728.07,U478,43,Female,FL,20,4.6,5,297.7,4920.61
2021-01-15,P381,Books,529.69,U52,61,Female,NV,6,2.5,3,141.75,4578.63
2021-01-16,P382,Electronics,715.96,U680,20,Female,NV,30,2.2,7,1617.28,2129.44
2021-01-17,P383,Books,411.66,U186,42,Male,OR,15,4.0,9,1344.68,2063.25
2021-01-18,P384,Clothing,962.59,U698,20,Male,OR,23,4.9,2,640.78,1692.49
2021-01-19,P385,Books,595.01,U800,40,Male,CA,10,2.0,2,1431.91,610.25
2021-01-20,P386,Clothing,453.67,U395,18,Male,NV,29,3.9,3,1463.58,4991.69
2021-01-21,P387,Books,900.3,U285,38,Male,IL,29,1.2,6,1457.48,127.97
2021-01-22,P388,Furniture,259.57,U650,37,Male,NY,17,2.5,2,1976.63,4369.22
2021-01-23,P389,Books,393.41,U558,29,Female,IL,20,4.5,1,976.43,4012.65
2021-01-24,P390,Clothing,514.6,U437,56,Male,WA,35,1.4,8,528.32,2150.26
2021-01-25,P391,Electronics,294.11,U624,38,Female,TX,30,1.8,3,908.92,1563.64
2021-01-26,P392,Clothing,658.19,U242,26,Female,OR,24,3.4,9,453.03,3406.26
2021-01-27,P393,Clothing,237.47,U863,28,Male,CA,11,1.5,7,1693.72,4993.51
2021-01-28,P394,Clothing,145.4,U270,63,Male,NY,15,1.5,3,1120.25,3790.54
2021-01-29,P395,Furniture,507.73,U43,40,Female,NY,32,1.6,8,1188.56,1379.67
2021-01-30,P396,Furniture,992.34,U200,54,Male,CA,42,1.0,3,1457.03,1353.07
2021-01-31,P397,Electronics,610.42,U448,19,Female,IL,29,4.0,7,1139.57,4453.67
2021-02-01,P398,Clothing,162.86,U417,43,Female,TX,45,1.9,4,1912.25,2700.83
2021-02-02,P399,Clothing,983.61,U720,45,Male,IL,30,4.6,1,659.34,3007.69
2021-02-03,P400,Furniture,771.53,U253,30,Female,NY,0,4.5,2,1043.34,1018.54
2021-02-04,P401,Books,684.8,U588,24,Female,NV,33,2.8,9,192.9,4326.18
2021-02-05,P402,Electronics,107.05,U297,41,Female,CA,38,2.9,7,1410.43,1772.42
2021-02-06,P403,Clothing,735.37,U163,56,Male,NY,2,2.7,5,1449.4,1715.13
2021-02-07,P404,Electronics,362.47,U888,56,Male,NV,33,2.2,4,68.55,346.76
2021-02-08,P405,Furniture,926.39,U448,56,Female,FL,44,3.6,6,507.53,1368.85
2021-02-09,P406,Furniture,354.74,U299,27,Female,TX,2,4.1,2,989.03,4935.86
2021-02-10,P407,Electronics,887.08,U994,64,Female,IL,46,2.4,3,1543.07,2050.76
2021-02-11,P408,Electronics,381.35,U589,60,Male,CA,0,3.6,7,1243.46,3468.22
2021-02-12,P409,Electronics,153.42,U476,18,Female,NY,2,3.4,4,1863.54,4347.3
2021-02-13,P410,Furniture,359.63,U480,46,Female,CA,28,3.6,1,260.29,1642.75
2021-02-14,P411,Furniture,271.69,U590,59,Female,NY,23,2.5,8,1841.46,3069.39
2021-02-15,P412,Electronics,956.75,U102,32,Female,WA,35,1.1,6,1198.39,4659.64
2021-02-16,P413,Electronics,533.94,U766,47,Male,FL,27,1.7,5,567.2,3926.89
2021-02-17,P414,Books,973.98,U754,41,Female,CA,44,4.0,6,141.76,3026.52
2021-02-18,P415,Books,809.64,U803,19,Male,TX,19,3.8,7,744.22,2285.52
2021-02-19,P416,Electronics,203.57,U693,19,Male,OR,31,4.9,8,1256.43,548.79
2021-02-20,P417,Clothing,642.28,U521,49,Female,FL,49,2.1,1,1312.57,4768.07
2021-02-21,P418,Furniture,983.62,U25,63,Male,OR,46,3.6,5,597.9,1914.7
2021-02-22,P419,Clothing,190.95,U62,44,Female,OR,35,3.3,4,385.99,2021.65
2021-02-23,P420,Furniture,521.09,U567,39,Male,NY,14,4.4,3,1183.65,2108.38
2021-02-24,P421,Clothing,227.11,U640,25,Female,NV,40,2.4,2,331.72,1587.11
2021-02-25,P422,Clothing,883.96,U48,58,Male,WA,1,4.1,3,505.96,4925.28
2021-02-26,P423,Electronics,652.06,U543,48,Male,IL,14,2.6,9,1734.09,3548.71
2021-02-27,P424,Electronics,273.23,U536,55,Female,IL,45,3.6,4,1057.66,3807.65
2021-02-28,P425,Clothing,408.77,U732,62,Male,IL,0,2.3,8,891.5,1970.91
2021-03-01,P426,Clothing,839.46,U282,46,Female,FL,23,2.2,3,990.04,543.58
2021-03-02,P427,Furniture,54.87,U774,33,Male,NY,16,2.2,5,455.83,880.11
2021-03-03,P428,Books,70.95,U604,29,Female,NY,24,4.4,3,654.8,2041.62
2021-03-04,P429,Electronics,57.12,U802,43,Male,TX,12,1.8,2,1536.64,1400.59
2021-03-05,P430,Electronics,532.04,U39,20,Female,FL,32,4.3,8,1589.96,1551.51
2021-03-06,P431,Furniture,622.95,U87,34,Male,TX,31,3.6,3,348.52,658.95
2021-03-07,P432,Electronics,666.6,U390,22,Male,IL,38,2.2,6,829.08,1105.6
2021-03-08,P433,Furniture,321.26,U863,26,Male,WA,15,2.7,3,1977.78,132.77
2021-03-09,P434,Clothing,456.95,U295,46,Female,NV,2,1.8,9,833.24,3319.88
2021-03-10,P435,Books,318.04,U212,38,Female,NY,23,4.3,4,986.55,1658.5
2021-03-11,P436,Books,195.31,U381,24,Male,TX,25,4.5,6,59.78,1853.46
2021-03-12,P437,Furniture,49.03,U422,21,Male,WA,31,4.6,4,94.88,4860.36
2021-03-13,P438,Furniture,697.76,U989,46,Female,OR,0,4.9,1,1095.07,3016.26
2021-03-14,P439,Electronics,195.87,U380,30,Female,TX,43,4.4,5,1652.31,3343.29
2021-03-15,P440,Electronics,167.83,U466,46,Male,NV,17,1.0,2,1304.44,1045.41
2021-03-16,P441,Electronics,760.45,U151,38,Female,IL,20,4.6,5,90.53,2756.7
2021-03-17,P442,Furniture,86.63,U422,60,Female,IL,46,2.1,2,1960.98,963.64
2021-03-18,P443,Furniture,298.79,U52,28,Male,OR,21,2.0,1,585.39,4747.01
2021-03-19,P444,Furniture,138.85,U654,20,Female,FL,38,2.6,1,841.2,3909.15
2021-03-20,P445,Electronics,770.98,U11,47,Male,OR,27,4.0,2,1806.68,3823.86
2021-03-21,P446,Books,958.28,U776,45,Female,WA,24,2.3,7,482.74,1075.17
2021-03-22,P447,Books,569.03,U833,59,Female,FL,39,2.5,8,1061.77,2714.75
2021-03-23,P448,Books,143.76,U635,58,Male,IL,48,1.2,8,1751.11,4497.51
2021-03-24,P449,Books,279.37,U96,34,Male,NY,13,3.3,8,397.25,4524.19
2021-03-25,P450,Clothing,116.31,U39,44,Female,CA,36,2.9,5,1432.28,4993.94
2021-03-26,P451,Furniture,191.14,U302,38,Male,WA,29,1.7,8,1857.37,547.59
2021-03-27,P452,Electronics,547.91,U44,37,Female,WA,44,2.0,5,741.83,2260.54
2021-03-28,P453,Electronics,246.04,U25,59,Female,IL,39,2.4,7,1083.01,2325.5
2021-03-29,P454,Books,924.68,U617,39,Female,WA,5,1.1,1,1963.08,2580.25
2021-03-30,P455,Books,955.43,U322,45,Female,TX,14,4.5,9,1484.62,4299.41
2021-03-31,P456,Books,853.95,U646,59,Female,IL,28,4.4,5,780.12,2960.89
2021-04-01,P457,Clothing,113.78,U614,52,Female,IL,19,3.4,5,665.91,3240.8
2021-04-02,P458,Furniture,911.04,U877,39,Male,IL,46,3.5,8,1081.67,3345.14
2021-04-03,P459,Books,889.54,U627,45,Female,OR,10,2.3,9,766.33,1309.38
2021-04-04,P460,Electronics,603.19,U235,54,Female,FL,25,3.6,7,158.92,369.7
2021-04-05,P461,Furniture,938.69,U580,31,Male,OR,34,4.7,3,1160.99,2983.25
2021-04-06,P462,Books,722.06,U14,31,Female,IL,41,3.9,8,654.67,714.65
2021-04-07,P463,Clothing,993.67,U379,40,Female,IL,21,3.7,9,1998.06,3852.52
2021-04-08,P464,Books,570.91,U768,59,Male,NV,17,3.4,7,558.93,1728.37
2021-04-09,P465,Electronics,428.93,U363,21,Female,CA,1,1.1,5,1801.83,4956.53
2021-04-10,P466,Electronics,362.57,U176,35,Male,NV,25,1.1,3,1042.41,3499.63
2021-04-11,P467,Electronics,371.5,U20,35,Female,IL,21,1.2,8,90.64,3263.02
2021-04-12,P468,Furniture,344.14,U905,56,Male,IL,39,4.9,1,834.82,4042.0
2021-04-13,P469,Furniture,620.69,U723,41,Female,CA,45,1.5,6,114.32,2244.43
2021-04-14,P470,Books,599.65,U78,42,Female,FL,38,4.5,8,566.94,4968.78
2021-04-15,P471,Furniture,774.75,U836,47,Female,NY,27,4.5,4,260.77,2065.66
2021-04-16,P472,Clothing,907.17,U637,64,Male,IL,5,3.3,8,1534.27,3382.95
2021-04-17,P473,Electronics,991.0,U600,54,Male,IL,39,1.9,3,389.15,2416.19
2021-04-18,P474,Electronics,250.1,U124,36,Male,CA,2,2.0,9,1048.41,1892.56
2021-04-19,P475,Furniture,621.74,U945,34,Male,TX,16,2.2,1,67.51,2405.88
2021-04-20,P476,Clothing,654.84,U313,61,Female,CA,20,2.9,1,1784.48,1727.6
2021-04-21,P477,Books,877.36,U415,40,Female,TX,45,1.9,4,923.83,4642.8
2021-04-22,P478,Clothing,428.24,U549,37,Female,TX,43,4.5,6,322.09,3959.55
2021-04-23,P479,Books,815.29,U72,35,Male,IL,5,4.0,5,540.17,3072.34
2021-04-24,P480,Furniture,443.34,U621,33,Male,FL,25,2.6,5,194.15,4212.4
2021-04-25,P481,Books,776.3,U255,50,Male,FL,29,3.6,3,1214.0,4978.15
2021-04-26,P482,Books,852.33,U562,57,Female,NY,9,3.3,5,1676.97,1349.85
2021-04-27,P483,Clothing,623.61,U875,61,Male,TX,16,3.0,8,1800.33,4560.06
2021-04-28,P484,Furniture,122.56,U558,48,Female,TX,12,3.4,2,1229.3,634.28
2021-04-29,P485,Furniture,86.34,U687,52,Female,IL,28,3.3,8,1049.48,1727.37
2021-04-30,P486,Books,496.98,U270,58,Female,TX,31,2.6,8,206.4,4055.17
2021-05-01,P487,Clothing,632.92,U443,50,Female,IL,0,2.7,4,962.09,731.02
2021-05-02,P488,Clothing,325.68,U175,64,Male,NY,13,2.7,6,1768.23,470.27
2021-05-03,P489,Books,868.2,U243,38,Female,CA,34,3.3,3,1352.65,472.72
2021-05-04,P490,Clothing,264.17,U578,39,Female,WA,23,1.2,3,531.41,839.7
2021-05-05,P491,Electronics,452.41,U486,32,Female,IL,18,2.1,4,1959.89,2152.48
2021-05-06,P492,Furniture,452.45,U124,60,Female,NY,28,4.7,5,163.74,4521.2
2021-05-07,P493,Furniture,30.64,U839,44,Male,TX,45,2.2,8,1969.7,2949.84
2021-05-08,P494,Electronics,517.17,U248,34,Female,FL,5,4.1,8,1455.43,3066.57
2021-05-09,P495,Books,588.95,U448,41,Female,WA,4,1.1,9,307.57,1177.35
2021-05-10,P496,Books,466.63,U760,55,Male,WA,8,1.1,1,331.0,3071.69
2021-05-11,P497,Electronics,220.54,U816,62,Female,CA,21,1.1,2,1429.47,4829.92
2021-05-12,P498,Books,872.95,U58,31,Male,CA,39,4.2,7,1273.66,4060.16
2021-05-13,P499,Electronics,996.94,U341,32,Female,NY,48,4.7,7,1509.16,4043.07
2021-05-14,P500,Electronics,726.9,U257,19,Male,NY,16,3.6,6,800.9,3647.59
2021-05-15,P501,Clothing,703.56,U954,27,Female,OR,16,3.2,1,786.79,3620.68
2021-05-16,P502,Furniture,183.03,U422,19,Male,CA,30,2.7,8,1758.08,4797.18
2021-05-17,P503,Clothing,531.99,U977,18,Male,NV,5,3.1,5,1454.48,1342.82
2021-05-18,P504,Furniture,794.16,U600,49,Female,CA,32,1.3,1,1414.13,2482.57
2021-05-19,P505,Electronics,454.24,U443,63,Male,OR,33,3.8,7,414.36,1126.38
2021-05-20,P506,Clothing,522.9,U310,21,Female,TX,17,1.2,2,1945.89,99.38
2021-05-21,P507,Clothing,931.05,U563,19,Female,TX,7,3.4,5,275.1,1503.86
2021-05-22,P508,Furniture,613.77,U750,48,Female,NV,23,3.5,3,1649.27,382.83
2021-05-23,P509,Electronics,369.95,U836,60,Female,OR,18,2.8,5,1102.16,4219.82
2021-05-24,P510,Electronics,62.71,U46,28,Male,NY,22,2.3,9,197.47,2214.34
2021-05-25,P511,Electronics,113.26,U166,45,Male,NV,41,4.1,8,410.92,3926.46
2021-05-26,P512,Electronics,738.84,U625,57,Female,WA,2,2.2,1,336.2,1898.77
2021-05-27,P513,Furniture,874.95,U718,34,Male,IL,31,4.0,2,485.19,3778.43
2021-05-28,P514,Books,854.85,U314,63,Female,NY,33,3.5,9,245.57,4509.0
2021-05-29,P515,Clothing,877.33,U313,26,Female,IL,11,3.3,8,1676.32,4332.64
2021-05-30,P516,Clothing,155.18,U750,25,Male,OR,34,2.3,4,1264.32,4405.97
2021-05-31,P517,Books,824.94,U795,26,Female,TX,40,5.0,3,1872.85,3273.85
2021-06-01,P518,Furniture,49.37,U165,62,Female,WA,37,3.1,1,1992.9,1921.47
2021-06-02,P519,Clothing,397.99,U213,18,Female,NV,42,4.4,2,1696.88,2464.96
2021-06-03,P520,Clothing,474.84,U216,38,Female,TX,8,4.5,5,1233.84,4324.5
2021-06-04,P521,Electronics,842.66,U75,35,Female,IL,36,4.7,2,1001.81,764.64
2021-06-05,P522,Clothing,760.83,U986,38,Female,TX,40,3.1,6,1246.03,2581.52
2021-06-06,P523,Clothing,36.57,U675,56,Female,NY,32,2.9,6,1469.5,259.84
2021-06-07,P524,Electronics,704.37,U537,35,Female,TX,48,4.4,7,292.19,1325.88
2021-06-08,P525,Furniture,970.84,U273,53,Female,NY,40,3.3,3,1754.72,2112.26
2021-06-09,P526,Clothing,391.93,U730,48,Male,NY,45,1.0,2,630.42,2630.58
2021-06-10,P527,Clothing,352.01,U798,43,Male,OR,17,2.2,7,848.33,309.44
2021-06-11,P528,Furniture,416.04,U938,63,Male,WA,40,4.1,5,1582.1,2386.59
2021-06-12,P529,Books,817.64,U434,42,Male,NV,19,3.2,4,254.56,2135.32
2021-06-13,P530,Clothing,917.39,U305,19,Female,NV,26,4.6,9,1575.8,675.67
2021-06-14,P531,Electronics,546.12,U374,46,Male,FL,5,3.7,5,995.6,4605.12
2021-06-15,P532,Furniture,975.91,U265,29,Male,FL,5,4.9,6,1785.98,3630.23
2021-06-16,P533,Clothing,356.53,U672,25,Male,NV,37,3.8,1,1976.53,3244.67
2021-06-17,P534,Furniture,431.72,U629,22,Male,FL,40,2.1,7,1947.65,2907.34
2021-06-18,P535,Electronics,423.12,U223,40,Female,NV,15,3.0,2,1126.24,2073.42
2021-06-19,P536,Clothing,985.19,U601,35,Female,NY,13,5.0,7,245.23,4482.19
2021-06-20,P537,Clothing,488.29,U142,51,Female,NV,10,2.3,8,285.13,3901.31
2021-06-21,P538,Books,572.79,U344,52,Male,NY,36,2.5,8,1883.61,2563.64
2021-06-22,P539,Clothing,368.27,U281,27,Female,NV,21,1.5,9,1874.03,4735.14
2021-06-23,P540,Furniture,405.86,U50,47,Female,NV,25,1.9,8,1393.88,4726.07
2021-06-24,P541,Clothing,305.94,U130,62,Male,WA,40,4.0,3,127.31,3958.7
2021-06-25,P542,Furniture,591.51,U632,26,Male,NV,49,1.7,2,299.05,1706.64
2021-06-26,P543,Furniture,862.66,U479,27,Female,IL,8,1.2,4,383.23,4139.47
2021-06-27,P544,Furniture,674.03,U161,49,Male,FL,19,2.1,2,941.44,2787.36
2021-06-28,P545,Clothing,828.68,U378,30,Male,NY,3,2.0,2,389.12,807.49
2021-06-29,P546,Clothing,824.77,U750,26,Female,TX,11,1.5,1,1485.96,517.57
2021-06-30,P547,Clothing,608.86,U188,29,Female,NY,10,2.5,5,1855.82,1031.67
2021-07-01,P548,Furniture,760.45,U167,27,Female,TX,2,4.0,5,529.37,1782.11
2021-07-02,P549,Furniture,908.8,U422,23,Female,TX,37,2.8,5,1296.62,2791.68
2021-07-03,P550,Books,441.4,U127,55,Male,NV,12,3.6,5,729.21,666.3
2021-07-04,P551,Books,454.55,U149,23,Female,FL,21,2.4,9,1738.25,4018.69
2021-07-05,P552,Electronics,39.62,U849,60,Male,NY,47,1.9,9,843.66,2545.6
2021-07-06,P553,Furniture,288.09,U300,36,Male,IL,44,2.0,4,1426.92,2236.22
2021-07-07,P554,Electronics,692.36,U685,63,Female,OR,32,4.9,7,919.49,4733.24
2021-07-08,P555,Furniture,176.44,U74,34,Female,FL,42,2.3,5,559.17,4551.64
2021-07-09,P556,Books,987.23,U217,28,Female,TX,11,3.2,1,916.24,308.8
2021-07-10,P557,Clothing,473.6,U28,19,Female,IL,21,3.2,6,557.53,2771.07
2021-07-11,P558,Furniture,962.62,U436,64,Male,CA,33,1.2,9,754.67,3402.89
2021-07-12,P559,Clothing,615.23,U292,23,Female,TX,33,3.3,5,1827.65,3808.05
2021-07-13,P560,Books,545.04,U726,58,Female,TX,31,1.7,5,1047.56,4311.31
2021-07-14,P561,Furniture,776.3,U936,20,Male,NY,39,1.4,3,110.62,3391.22
2021-07-15,P562,Books,900.47,U43,56,Male,TX,12,4.7,8,1546.66,4452.15
2021-07-16,P563,Books,218.93,U778,62,Female,TX,42,1.8,9,789.48,280.2
2021-07-17,P564,Books,549.19,U209,45,Male,WA,31,4.5,2,501.01,1178.18
2021-07-18,P565,Electronics,52.63,U823,63,Male,OR,0,3.3,2,741.34,4456.97
2021-07-19,P566,Clothing,635.42,U300,21,Female,NY,26,1.1,6,1765.64,2357.62
2021-07-20,P567,Electronics,189.27,U334,27,Male,NV,49,2.4,6,1954.69,4916.01
2021-07-21,P568,Clothing,728.27,U20,38,Male,CA,14,1.4,8,350.51,4871.49
2021-07-22,P569,Electronics,624.93,U789,24,Female,OR,26,2.1,8,1127.67,599.13
2021-07-23,P570,Clothing,440.42,U114,29,Male,OR,31,3.8,2,1363.74,4673.32
2021-07-24,P571,Electronics,547.34,U404,20,Male,IL,17,4.2,3,1526.97,4177.39
2021-07-25,P572,Electronics,382.22,U306,50,Female,IL,47,4.3,8,1011.7,3720.9
2021-07-26,P573,Electronics,252.44,U89,36,Male,IL,20,2.6,9,794.88,267.68
2021-07-27,P574,Clothing,518.38,U462,37,Male,FL,21,2.9,3,380.74,579.35
2021-07-28,P575,Electronics,320.99,U922,48,Female,TX,49,3.6,5,1823.9,2907.81
2021-07-29,P576,Clothing,445.53,U544,45,Female,IL,37,4.7,7,1106.18,2109.75
2021-07-30,P577,Clothing,829.26,U636,33,Male,OR,27,2.1,8,428.17,2572.95
2021-07-31,P578,Electronics,870.07,U294,38,Female,TX,49,4.7,5,1820.4,2643.17
2021-08-01,P579,Furniture,805.45,U837,18,Female,IL,14,4.3,5,1861.4,68.96
2021-08-02,P580,Furniture,497.45,U862,28,Male,WA,2,3.4,2,1420.01,2756.69
2021-08-03,P581,Books,672.2,U924,18,Female,CA,32,4.1,2,520.3,4682.61
2021-08-04,P582,Clothing,432.37,U123,34,Male,TX,27,4.6,9,1131.48,4752.35
2021-08-05,P583,Books,912.74,U440,19,Female,CA,48,3.6,6,1717.19,2150.15
2021-08-06,P584,Furniture,837.49,U887,43,Female,FL,19,4.0,9,579.57,2461.55
2021-08-07,P585,Electronics,372.17,U757,33,Female,WA,37,3.0,7,1551.84,3891.51
2021-08-08,P586,Books,648.5,U213,38,Female,FL,19,4.1,9,880.42,2971.22
2021-08-09,P587,Books,809.31,U518,56,Male,TX,39,2.3,9,1530.9,3350.92
2021-08-10,P588,Books,507.4,U494,49,Male,IL,11,2.3,9,1166.25,3559.54
2021-08-11,P589,Books,359.16,U443,29,Female,IL,0,4.6,4,339.41,3506.68
2021-08-12,P590,Furniture,346.01,U42,63,Female,CA,6,3.2,9,1390.84,3223.11
2021-08-13,P591,Clothing,882.95,U114,53,Male,IL,46,1.8,3,158.27,886.81
2021-08-14,P592,Clothing,815.99,U938,41,Male,NV,36,4.1,2,332.45,1085.74
2021-08-15,P593,Clothing,231.29,U984,48,Male,OR,6,4.0,3,675.28,3614.34
